file_path,line,tag,attribute,url,domain,category
./pages/business/index.php,5904,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/buy-direct-get-more/index.php,5913,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/dishwashers/all-dishwashers/index.php,5380,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/dishwashers/built-in/dw7700b-dw60dg790i00-energy-efficiency-waterjet-clean-14-place-settings-silver-dw60dg790fslgu/index.php,10582,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/explore/index.php,5558,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/function/ipredirection/ipredirectionLocalList/index.php,4375,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/galaxy-ai/index.php,7079,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/home-appliances/buying-guide/index.php,4169,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/home-appliances/faq/index.php,4182,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/index.php,5050,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/info/legal/index.php,3760,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/info/privacy/index.php,4266,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/info/sitemap/index.php,4496,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/innovation-campus/index.php,4486,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/lifestyle-tvs/all-lifestyle-tvs/index.php,5709,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/lifestyle-tvs/the-frame/highlights/index.php,5526,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/lifestyle-tvs/the-frame/ls03f-65-inch-art-store-black-qa65ls03fausmm/index.php,13002,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/mobile-accessories/all-mobile-accessories/index.php,6992,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/mobile/find-your-galaxy/index.php,6760,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/mobile/index.php,8373,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/mobile/switch-to-galaxy/index.php,6678,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/monitors/all-monitors/index.php,7231,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/monitors/full-hd-1080p/index.php,5325,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/monitors/gaming/index.php,6593,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/monitors/gaming/odyssey-g5-34-inch-165hz-curved-ultra-wqhd-lc34g55twwmxue/index.php,9948,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/monitors/gaming/odyssey-oled-g9-g93sc-49-inch-240hz-curved-dual-qhd-ls49cg934smxue/index.php,11324,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/monitors/high-resolution/index.php,5692,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/monitors/monitor-buying-guide/index.php,4564,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/monitors/odyssey-gaming-monitor/index.php,6428,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/monitors/smart/index.php,7095,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/monitors/viewfinity-high-resolution-monitor/index.php,17343,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/news/index.php,3950,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/offer/index.php,8151,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/offer/mobile/smartphones/index.php,8151,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/offer/mobile/tablets/index.php,8151,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/offer/mobile/wearables-and-accessories/index.php,8151,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/offer/samsung-week/index.php,9608,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/one-ui/index.php,6711,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/projectors/all-projectors/index.php,5461,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/refrigerators/all-refrigerators/index.php,7351,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/refrigerators/side-by-side/refrigerator-sbs-rs90f-basic-655l-black-doi-rs70f65qeftr/index.php,11115,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/refrigerators/top-mount-freezer/rt7300d-smartthings-ai-energy-mode-top-mount-freezer-smartthings-ai-energy-mode-540l-black-rt53dg7b10b1fa/index.php,11206,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/search/index.php,3740,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/shop-faq/index.php,4255,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/sign-language/index.php,4251,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/smartphones/all-smartphones/index.php,8762,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/smartphones/galaxy-a/galaxy-a57-5g/buy/index.php,7504,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/smartphones/galaxy-a56-5g/buy/index.php,7594,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/smartphones/galaxy-s/galaxy-s25-fe-navy-256gb-sm-s731bdbvpkd/index.php,11451,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/smartphones/galaxy-s25/buy/index.php,8319,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/smartphones/galaxy-s26/index.php,60622,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/smartthings/index.php,7650,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/store-locator/index.php,6362,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/support/contact/index.php,4192,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/support/index.php,5562,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/support/newsalert/index.php,4308,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/support/repair-price/index.php,13924,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/support/service-center/index.php,4974,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/support/user-manuals-and-guide/index.php,4174,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/support/warranty/index.php,4831,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/sustainability/accessibility/overview/index.php,4786,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/sustainability/environment/index.php,8763,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/sustainability/inclusive-workplace/index.php,5668,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/sustainability/security-and-privacy/index.php,4604,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/tablets/all-tablets/index.php,5610,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/tablets/galaxy-tab-s/galaxy-tab-s9-fe-5g-gray-128gb-sm-x516bzaamea/index.php,8531,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/tv-accessories/all-tv-accessories/index.php,5228,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/tvs/all-tvs/index.php,7748,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/tvs/help-me-choose/index.php,9480,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/tvs/neo-qled-tvs/index.php,7210,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/tvs/oled-tv/highlights/index.php,10040,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/tvs/oled-tv/index.php,6305,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/tvs/qled-tv/index.php,7591,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/tvs/qled-tv/q7f-55-inch-qled-4k-smart-tv-qa55q7faausmm/index.php,15271,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/tvs/uhd-4k-tv/du7000-65-inch-crystal-uhd-4k-tizen-os-smart-tv-ua65du7000uswk/index.php,12530,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/tvs/vision-ai-tv/index.php,4925,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/washers-and-dryers/all-washers-and-dryers/index.php,7749,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/washers-and-dryers/washing-machines/wa5000c-top-load-ecobubble-digital-inverter-technology-super-speed-15kg-dark-gray-wa15ck5745bdrt/index.php,9692,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/washers-and-dryers/washing-machines/ww5000d-front-loading-smartthings-ai-energy-mode-a-10-percent-extra-energy-efficiency-ai-ecobubble-9kg-black-ww90dg5u34abfa/index.php,10968,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/watches/all-watches/index.php,6170,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/watches/galaxy-watch/galaxy-watch8-44mm-silver-bluetooth-sm-l330nzsamea/index.php,12993,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./previous-index.php,12075,a,href,http://csr.samsung.com/en/main.do,csr.samsung.com,Samsung production (leaves local clone)
./pages/support/index.php,4170,a,href,https://help.content.samsung.com/csweb/auth/gosupport.do?serviceCd=sconnect&amp;_common_country=&amp;_common_lang=&amp;targetUrl=/faq/searchFaq.do%20https%3A//help.content.samsung.com/csweb/auth/gosupport.do?serviceCd=sconnect&amp;_common_country=&amp;_common_lang=&amp;targetUrl=/faq/searchFaq.do,help.content.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6211,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2025_4Q_Interim_Report.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6217,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2025_con_quarter04_all.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6341,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2025_con_quarter01_all.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6345,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2025_con_quarter01_bs.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6349,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2025_con_quarter01_soi.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6362,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2025_con_quarter02_all.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6366,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2025_con_quarter02_bs.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6370,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2025_con_quarter02_soi.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6383,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2025_con_quarter03_all.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6387,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2025_con_quarter03_bs.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6391,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2025_con_quarter03_soi.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6404,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2025_con_quarter04_all.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6408,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2025_con_quarter04_bs.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6412,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2025_con_quarter04_soi.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6426,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2022_con_quarter04_all_1.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6430,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2022_con_quarter04_bs_1.pdf,images.samsung.com,Samsung production (leaves local clone)
./global/ir/index.html,6434,a,href,https://images.samsung.com/is/content/samsung/assets/global/ir/docs/2022_con_quarter04_soi_1.pdf,images.samsung.com,Samsung production (leaves local clone)
./index.php,24,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/about-us/brand-identity/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/about-us/business-area/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/about-us/careers/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/about-us/company-info/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/about-us/ethics/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/air-conditioners/all-air-conditioners/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/air-conditioners/wall-mount/ar9500t-ar18asfzgwk2pm/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/air-conditioners/wall-mount/ar9500t-ar50f12c1uhnsa-non-windfree-ar50f18c1nh2pm/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/apps/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/apps/samsung-health/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/audio-sound/all-audio-sound/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/audio-sound/galaxy-buds/galaxy-buds4-pro-black-sm-r640nzkamea/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/business/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/buy-direct-get-more/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/dishwashers/all-dishwashers/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/dishwashers/built-in/dw7700b-dw60dg790i00-energy-efficiency-waterjet-clean-14-place-settings-silver-dw60dg790fslgu/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/explore/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/function/ipredirection/ipredirectionLocalList/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/galaxy-ai/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/home-appliances/buying-guide/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/home-appliances/faq/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/index.php,21,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/info/legal/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/info/privacy/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/info/sitemap/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/innovation-campus/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/lifestyle-tvs/all-lifestyle-tvs/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/lifestyle-tvs/the-frame/highlights/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/lifestyle-tvs/the-frame/ls03f-65-inch-art-store-black-qa65ls03fausmm/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/mobile-accessories/all-mobile-accessories/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/mobile/find-your-galaxy/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/mobile/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/mobile/switch-to-galaxy/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/monitors/all-monitors/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/monitors/full-hd-1080p/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/monitors/gaming/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/monitors/gaming/odyssey-g5-34-inch-165hz-curved-ultra-wqhd-lc34g55twwmxue/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/monitors/gaming/odyssey-oled-g9-g93sc-49-inch-240hz-curved-dual-qhd-ls49cg934smxue/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/monitors/high-resolution/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/monitors/monitor-buying-guide/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/monitors/odyssey-gaming-monitor/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/monitors/smart/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/monitors/viewfinity-high-resolution-monitor/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/news/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/offer/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/offer/mobile/smartphones/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/offer/mobile/tablets/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/offer/mobile/wearables-and-accessories/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/offer/samsung-week/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/one-ui/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/projectors/all-projectors/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/refrigerators/all-refrigerators/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/refrigerators/side-by-side/refrigerator-sbs-rs90f-basic-655l-black-doi-rs70f65qeftr/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/refrigerators/top-mount-freezer/rt7300d-smartthings-ai-energy-mode-top-mount-freezer-smartthings-ai-energy-mode-540l-black-rt53dg7b10b1fa/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/search/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/shop-faq/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/sign-language/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/smartphones/all-smartphones/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/smartphones/galaxy-a/galaxy-a57-5g/buy/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/smartphones/galaxy-a56-5g/buy/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/smartphones/galaxy-s/galaxy-s25-fe-navy-256gb-sm-s731bdbvpkd/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/smartphones/galaxy-s25/buy/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/smartphones/galaxy-s26/index.php,25,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/smartthings/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/store-locator/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/support/contact/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/support/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/support/newsalert/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/support/repair-price/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/support/repair-price/index.php,3108,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/support/repair-price/index.php,4219,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/support/service-center/index.php,26,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/support/user-manuals-and-guide/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/support/warranty/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/sustainability/accessibility/overview/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/sustainability/environment/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/sustainability/inclusive-workplace/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/sustainability/security-and-privacy/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/tablets/all-tablets/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/tablets/galaxy-tab-s/galaxy-tab-s9-fe-5g-gray-128gb-sm-x516bzaamea/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/tv-accessories/all-tv-accessories/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/tvs/all-tvs/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/tvs/help-me-choose/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/tvs/neo-qled-tvs/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/tvs/oled-tv/highlights/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/tvs/oled-tv/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/tvs/qled-tv/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/tvs/qled-tv/q7f-55-inch-qled-4k-smart-tv-qa55q7faausmm/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/tvs/uhd-4k-tv/du7000-65-inch-crystal-uhd-4k-tizen-os-smart-tv-ua65du7000uswk/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/tvs/vision-ai-tv/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/washers-and-dryers/all-washers-and-dryers/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/washers-and-dryers/washing-machines/wa5000c-top-load-ecobubble-digital-inverter-technology-super-speed-15kg-dark-gray-wa15ck5745bdrt/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/washers-and-dryers/washing-machines/ww5000d-front-loading-smartthings-ai-energy-mode-a-10-percent-extra-energy-efficiency-ai-ecobubble-9kg-black-ww90dg5u34abfa/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/watches/all-watches/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/watches/galaxy-watch/galaxy-watch8-44mm-silver-bluetooth-sm-l330nzsamea/index.php,20,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./previous-index.php,563,link,href,https://images.samsung.com,images.samsung.com,Samsung production (leaves local clone)
./pages/info/privacy/index.php,3649,a,href,https://mena.samsung.com/ae/opt-out_en,mena.samsung.com,Samsung production (leaves local clone)
./pages/innovation-campus/index.php,3440,a,href,https://mena.samsung.com/qa/Samsung_Innovation_campus,mena.samsung.com,Samsung production (leaves local clone)
./pages/innovation-campus/index.php,3476,a,href,https://mena.samsung.com/pk/Samsung_Innovation_campus,mena.samsung.com,Samsung production (leaves local clone)
